"business","registerid","storeid"
mercedesrestaurant,"66b2d10641a1b20006d4ce33","66b2d10641a1b20006d4ce31"
beenas,"62ce802263fd8a0008f793a9","62ce802263fd8a0008f793a8"
bar104,"6462ef17e1298a0007f768d7","6462ef17e1298a0007f768d5"
lilycafe,"5da31b8c28caf31a497cdca8","5da31b8b28caf31a497cdca7"
locavore-greenhills,"65e66c376863dc0007e268d0","65e66c376863dc0007e268ce"
classicping,"628342a5bbe4e4000784d962","628342a5bbe4e4000784d960"
jommeetarik,"66333d262ec2980007a7fed5","66333d262ec2980007a7fed3"
edencatering,"648c0ed1a998270008f0ce2d","648c0efa3d6b9d0007e3c3e0"
kasturimart,"608142a552d31500060c008c","608142a552d31500060c008b"
silabyhamara,"6569b534c673d60007e12faa","6569b534c673d60007e12fa8"
bangkokburger,"64630d770e0d180007b55e06","64630d770e0d180007b55e03"
theblackbeanph,"66a8c981b0dd7600062271ca","66a8c981b0dd7600062271c8"
densathan,"60eee22e5518cf000767d4e7","5ebcdf00ecd5593333e7b270"
mixwelmevmsdnbhd,"665fde7e29f14600078ef794","665fde7e29f14600078ef792"
hurryharicoffeesdnbhd,"65f3eda8f3031d0007d2f9e6","65f3eda8f3031d0007d2f9e4"
glasshopper,"6535d71b6104440007437690","6535d71b610444000743768e"
naskencoffee,"64659d6089b6f500084d3971","6462f1ca8f0de200089559cf"
yolk,"64ef473aead7f90007b21810","64ef473aead7f90007b2180e"
naskencoffee,"62a443b4708c650007c579ce","62a44307708c650007c54d67"
haymekatalina,"663448bc498993000752a479","663448bc498993000752a477"
kimpana,"639fcc938406540008fafc8d","6332497e810aed0006b72106"
myempire,"5cc604657d81491e09f3911d","5cc604657d81491e09f3911c"
cloudbeast,"5c185af0ed9d1b66fea57dfb","5c185af0ed9d1b66fea57dfa"
sittycafe,"60332df7bc08d50006080eda","5fd70f35087b4a0006379b26"
titanstationcafe,"624aa35c85bafb0007afbbc0","624aa35c85bafb0007afbbbf"
west103,"64f13f8c07afb700073652b4","619dfa2074cf730006357812"
championsungaibuloh,"6562f5c29fe1df000727168d","641423f8ccb5420007368e4f"
"90sbbqsteamboatbuffet","66593ba4118e7e0007110902","66593ba4118e7e00071108fc"
taifengcafe,"662770f6df27250006fc0114","662770f6df27250006fc0112"
youngsodebar,"63f779df04d7d400070433cb","63f779df04d7d400070433c9"
spachicken,"657a9eaccafc500007ed0026","657a9eaccafc500007ed0024"
kafethelayers,"65010deea792830007ee73eb","65010deea792830007ee73e9"
ackl,"620c927302eeeb0006c64f14","620c927302eeeb0006c64f13"
mtksignaturecafe,"65533d64c778b90007f2f4dc","65533d64c778b90007f2f4da"
izgaracuisine,"6406cb719a1c3c0008c074dc","6406cb719a1c3c0008c074da"
kualamuarakitchen,"63eb3a983fdedd00084833be","63eb3a983fdedd00084833bc"
keralaspicekitchen,"6413af053b170600060b9979","6413af053b170600060b9977"
chinamarket,"648d29a209e7ee0008a43a14","648d29a209e7ee0008a43a10"
contour,"6512b5ce29fd4b0007016ec4","6512b5ce29fd4b0007016ec2"
fishclub,"5eddac0fcd7fd04cae1473cd","61549dacd267700006cb353d"
phinong,"63ae6edf20a24a0007e4d5eb","63ae6edf20a24a0007e4d5e9"
shaolakrestaurant,"66557c9243ca24000777e99d","66557c9243ca24000777e99b"
anjungkitaenterprise,"5e4cabdd75951a5083c1bb34","5e4cabdd75951a5083c1bb33"
asampedaspaskal,"6458bc584319cd00082b0f79","6458bc584319cd00082b0f77"
tokyahthekuarters,"65d6eec4da842f00073ed430","65bb8548aa8078000728097a"
pinoyyakitori,"64c0a273d549d00008621802","64c0a273d549d000086217f8"
grajedinerscafe,"669e075d59afae00087e3716","669e075d59afae00087e3712"
pohs,"65ea584db157210007f5610d","65ea584db157210007f5610b"
thenoorcoffee,"66cfe9a84933a7000768ff88","66cfea0322dada0006f41b97"
fiftyfiftypizzacoffee,"66544acb02998c00070c24ef","66544acb02998c00070c24ed"
khruathaicafe,"646de29b4a03c600096e03fa","646de29b4a03c600096e03f8"
circularcoffee,"6541ee58883ae700074e6748","6541ee58883ae700074e6746"
champignonspatisserie,"6166b18bfc27110006cdaabf","6166b18bfc27110006cdaabe"
moonshinebake,"639429f780861100070cb520","639429f780861100070cb51e"
naelofarconceptstore,"5c0f1d42934f835239a3b028","5c0f1d42934f835239a3b027"
wecampoutdoorlife,"6368c8431296350007cfeafa","6368c8431296350007cfeaf8"
flowdivecenter,"5d36716ea114de05620bcafb","5d36716ea114de05620bcafa"
idocafe,"663846952ec29800071cca1c","663846942ec29800071cca17"
biergarden,"6390bd251bb40100089300b5","6390bd251bb40100089300b3"
"4monkeykaron","6565a6562daff8000776d135","6565a6562daff8000776d130"
hongyilamian,"62ce30fa594b0800076def5a","62a02935be773c000783fa95"
rumahcalla,"6257b825475ec900074fe18e","6257b825475ec900074fe18d"
jaosamutreataurant,"6360f13275667200075a95f0","6360f13275667200075a95ee"
naviempirevapeshop,"64d1a5b3ccd5990007ec994d","64d1a5b3ccd5990007ec994b"
juicyandcheese,"6532308dcd60733460846476","659bd29ad48eec000743febd"
merchantslanekl,"639ad5aeb30a3a0009fda5a4","639ad5aeb30a3a0009fda5a2"
bangpahanpackaging,"667523b3b4fd260007ed516d","663cc9d974f59e0007e4a5ce"
imikaempiresdnbhd,"61cea951251df800065f63ae","61cd12c1b3321800062ca6e7"
legendshouse,"5d68c4d4815c7951eef2a352","5d68c4d4815c7951eef2a351"
thebreakroombilliardsbar,"66f3cfa4afd7840007927c7f","66f3cfa4afd7840007927c7c"
southbankcapcom,"637f183c8cda040007c5ca20","637f183c8cda040007c5ca1e"
happivillage,"652127430e2a670007777a8b","5f058b03eb67cb0006ddc0a9"
realthairestaurant,"66ea4d6339260400071171bc","66ea4d6339260400071171ba"
snoozecafeandbar,"64a29b5d8944e10006250d0b","64a29b5d8944e10006250d09"
restoransederhana,"630c6aeefa064500079128e0","630c6540e87f8c0007604083"
popseatery,"5e6729e61d86693e7bb8ef3d","5e65eed40b9f1a1c0db8a293"
coconana,"6698edd29a0b910007e2c738","6698edd29a0b910007e2c736"
openhousecafe,"5e49fd8d827254085ff85ebc","5e49fd8d827254085ff85ebb"
temximcharcoalmookata,"5e425f8687050b79a75bc67c","5e1be3b620151c36f0bb99a5"
yakin,"65e03c82876b120007519acc","65e03c82876b120007519aca"
imikaempiresdnbhd,"648ae26a946dda00084e8f6e","648008877de9d0000802c7c5"
kgandhirestoran,"660e95f1ae946c0007bfa213","660e95f1ae946c0007bfa211"
havest,"66a2872d5799a300066d4b06","66a2872d5799a300066d4b04"
smith,"5e969e1a0aad1824ba7736db","5e969e1a0aad1824ba7736da"
storehubdemo,"66b2e82fc32a3e000753f033","6191d51a22c47a000669acb0"
oc7obercafe,"66cc3daa72b7c6000790b4b8","66cc3daa72b7c6000790b4b6"
zongpeep,"64af8f4ddd2b0a00073ce91f","64af8f4ddd2b0a00073ce91d"
impulsegaming,"634927a62c4a0c00087e7b8e","63491d0d45bee50007d21183"
maobulous,"5c5a9b3f064ed0137747149e","5c5a9b3f064ed0137747149d"
mmtsrizqi,"6440fb0c6462d97534f52864","5d42863c397d4c1b60374633"
threeguys,"5e4bfdb29b1fbd171b545127","5e4bfdb29b1fbd171b545126"
vintryretail,"663879b865137a0006d2bdd9","662a46fa1b842300076a168d"
dhuricafe,"66974cec055fc100076626ba","66974cec055fc100076626b8"
eatnrun,"64112a01c8b4ea00091a1dd7","64112a01c8b4ea00091a1dd5"
cdccafe,"60c8636a2fdcb100062d5dd4","60c8636a2fdcb100062d5dd3"
kabayanenterprises,"65d6ed2a55ec65000751e981","65d6ed2a55ec65000751e97f"
kingstreetcafe,"649e79b0bd7e5a0007a8d812","649e79b0bd7e5a0007a8d810"
mirandacafe,"61e7c1c8e23b250006ed972c","61e7c1c8e23b250006ed972a"
usrahwalmart,"654c704b0aea1f0006b19185","654c704b0aea1f0006b19183"
tongsuipo,"660a7992dd2998000721fe48","660a7992dd2998000721fe46"
bobschickeninasalhouse,"65fbd17ef0537d0008f400a2","65fbd17df0537d0008f4009e"
n97group,"66ed18cec8c18a0007b14343","66ed18cec8c18a0007b14341"
iveganrestaurantinc,"64c34b1ed10bc8000736b07b","64c34b1ed10bc8000736b079"
mikhuzasushi,"5f1e9cdd39787300061ff59b","5f1e9cdd39787300061ff577"
talon,"6504374b488a630007c9a826","657a9a9da4655900061eae4a"
wellbainc,"65814e19387a280007830289","65814e19387a280007830285"
kruasrawan,"665eb241f2db540007fbbfaa","665eb241f2db540007fbbfa8"
theottoman,"6555bc29b23c6600084ad634","6555bc29b23c6600084ad632"
luodashu,"6609bdee4a09e20007ba0a21","6609bdee4a09e20007ba0a1f"
restoranseribidara,"624bd5ae98a4cf00075aaac4","624bd5ae98a4cf00075aaac3"
koffeebrick,"58100fbee38424bf31e516d3","58100fbee38424bf31e516d2"
nxlounge,"63d87b3f621fe500073bb236","63d87b3f621fe500073bb234"
takeasip88,"6275514caf05c80008697010","6275514caf05c8000869700f"
houseofkambing,"64015e8404856c000bda3d8e","64015a5681c3940007fcdfeb"
dewan1958bychefwan,"5d285de87f7e82107debf792","5d285de87f7e82107debf791"
superkitchen,"63eef08e722d0354496fc553","62a6d4ea9a8ed00007e5bc1e"
superkitchen,"63eef064a8e4a2ee1f81120e","62a6d52e9a8ed00007e5c8d9"
aroichoeikapraotad,"66dca5a45cf3340006f251f8","66d91dc11e35c600074b13ab"
raion,"65717562f9294f0006fcf7c4","65717562f9294f0006fcf7c2"
introlounge,"64b4d6e7a2827e00074a1774","64b4d6e7a2827e00074a1772"
commonlyuncommoncoffee,"6203ed1750fe740006a8d2cb","6203ed1750fe740006a8d2ca"
thefarmassist,"63bcafccc76e2f000867bd46","63bcafccc76e2f000867bd44"
establishmentbrew,"60d69ec0f7520f0006b87d90","60cafea992e667000676199d"
avocadowear3,"646ddbde8b83ba00077dfcc6","64673909a8ec2f0007af39be"
suayaiplastic,"5f892f8d5a919800068473a2","5f892f8d5a919800068473a1"
sunyeongwai,"63b7aa1b8709150007f7e4da","63b698d100f04b00060ba51c"
lecafebytrois,"5ff506776f8261000654b649","5ff506776f8261000654b648"
cris,"66b5bf17f593d10007887ff4","59af95539eb279515bfd0741"
venum,"5d172f0da5e2ab72b22231f7","5d172f0da5e2ab72b22231f6"
fahrenheit600,"6023c4bb6a348900063a0560","586f45a7a05b5fa018afb651"
pumpkinarttown,"5c55c0bd8faa9878b11e47e9","5bb43183a850b40353f74487"
cheowsangrestaurant,"637ca9a7596540000aee001a","637ca9a7596540000aee0018"
delightcafe,"665ed42bd6cbc40007ecfa57","665ed42bd6cbc40007ecfa55"
hillbarnrestaurant,"6283db45a138000007813dd8","6283db45a138000007813dd7"
pantheon,"642a77b1b8fb860008f81c6a","642a77b1b8fb860008f81c68"
hobbyoutpost,"633a55797ba56e000717b88d","633a55797ba56e000717b88b"
pondokrasaexpressinc,"62ff010a9f31dd000811d2e9","62ff010a9f31dd000811d2db"
theatrebygoongsignature,"655ef581c5177f0007ee63c7","655ef581c5177f0007ee63c5"
famouscountrywaffle,"65b76f036859a4000600bb12","65b76f036859a4000600bb10"
zinnitrading,"66bdd0e5829ff30007182727","66bdcffb0ff26e000793a764"
yongtaufootokmersemabok,"6678ed7dbfdbf50006df1966","6667c8c358db9b0007f9b25a"
minahlegacy,"65d95cbedb44e40007672396","6253c84daa612100088796dc"
chicnailspa,"63b446e1f793710007f9a08e","63b446e1f793710007f9a08c"
designstory,"65c303744fe4ffc368d2c74d","663994b29dbbd900087f409d"
sizzleandsauce,"6594c25d3154f70007e1674e","6594c25d3154f70007e16741"
xiaogegecanteen,"64e418513b8b800007ee04e9","64e418513b8b800007ee04e5"
carmelossteakhouse,"6569519da187b500072c0033","6569519da187b500072c002e"
supernovarestaurant,"6569bc706e19ed00081a5df0","6569bc706e19ed00081a5dee"
wagyuakira,"65df2bab2d01fc0007e73d71","65cd73574faa2c0006d44849"
pinorestaurantph,"612d996207f13b00065bd8fa","60e672cdd0ec07000682bd0f"
uniseeshop,"6687ce0d6ffdb20007f7a715","6687ce0d6ffdb20007f7a713"
randevucoffee,"66418bbafe0dc10007bf9f1c","66418bbafe0dc10007bf9f1a"
bluepearl,"5e466a47a4b1f37d99c4c21d","5e466a47a4b1f37d99c4c21c"
wofs,"61d587cb2e5fa20007c21827","61d587cb2e5fa20007c21826"
hightideeaterybar,"60ab5ca24923c800076b63c9","60ab5ca24923c800076b63c8"
fingerprintcafe,"62666cbde472510007505acd","62666cbde472510007505acc"
uniques88,"62ce7ccdb595300008d4c6eb","62ce7ccdb595300008d4c6e7"
ramenkumolikas,"63f886b8c26356000831b8c4","63f886b8c26356000831b8c1"
davaofamous,"63cf525463f2d60007598211","63b7b1958149620008bd8202"
pitstopmart,"663453e6d466280007a654aa","663453e6d466280007a654a8"
safa,"64d370a187acb600078e5569","64d370a187acb600078e5567"
fubolehotpot,"648885ca2e7b2800086ae484","648885ca2e7b2800086ae482"
rosyatithaiseafood,"63f336fa2772d00007d70748","63f336fa2772d00007d7073c"
impulsegaming,"644bf02f4a4a1b0007b21a13","6350f028b5c186000ae502bb"
oneecomart,"5cb45bd86e3c0c46a0fc6c87","5cb45bd86e3c0c46a0fc6c86"
rockyscatclub,"634e6ad623074500079f130b","634e4ec6786bb2000723195b"
tangopoblacion,"643b9d13b9357c0007339fd1","643b9d13b9357c0007339fcf"
lngautosupply,"5de8b741eba0402e6eb81161","5df83f339ec0da66b32c21bd"
pandanrepublic,"5d68ca4e7f88ec6ceb38066d","5d68ca4e7f88ec6ceb38066c"
borneoplasticssdnbhd,"59eead7f63378ca96383d7a4","59d2ec655c6894f43687eab6"
popeyelobstersteak,"64768d4a4a74530007b42257","64768d4a4a74530007b42255"
coffeespot04,"65b362d6f2714f0008d5250c","65b362d6f2714f0008d5250a"
thekomunal,"61a8912760679400065fe882","61a8912760679400065fe881"
bestseafoodrestaurant,"64b9f57495eb6e00068cab9d","60bcb700705ecd00062bf9fa"
ninety7vapor,"5de4f2effca02a6bc63f5654","5de4f2effca02a6bc63f5653"
tanitatarabeach,"5e31af44dce01d38007c3569","5e31af44dce01d38007c3568"
quartetttdi,"5f8523f698ce4e0007fda294","5f8523f698ce4e0007fda293"
ruangmakan,"6680279ee22cfd00077396fc","6680279ee22cfd00077396fa"
chondak,"6548676b9b3e6228f46af23d","65d0776ddb1402000707a3b8"
sorianosrestaurant,"64ed7d0f1569380007ec5b72","64ed7d0f1569380007ec5b6f"
sportliciousmalaysia,"634d724bc05eeb000848a7bf","634d724bc05eeb000848a7bd"
maysancoffeelaundry,"59c329765f1ebcca0fe00a5d","59c329765f1ebcca0fe00a5c"
odettebymon,"6315e1ffe540e20008de1604","6315e1ffe540e20008de1602"
yukiecatspa,"5cc2bd949d4e2753b4d6f065","5cc2bd949d4e2753b4d6f064"
heavenlydessertsbychefjeng,"6385d9b05602f200082b147e","6385d5a568ee45000750a22d"
hackensackph,"5d4bb17a1cffa726972d8d2e","5d4bb17a1cffa726972d8d2d"
theabacagroup,"647eea07e1a17f0009e9d1cf","64f9b740ffbf7f0007d6ffa8"
larosabeautycastle,"6586b49afc1b7700078131b9","6581b6701c168f000778e8d3"
storehubvinvin,"629036cca669b300065e59e8","60fa86a78e8ff50006b9a465"
yocmebakery,"64b9649a051dcc000760e1c8","64b9649a051dcc000760e1c6"
krapow2020,"5eaebf7099c20b068d7f467b","5eaebf7099c20b068d7f467a"
"2streets","64352a2d0c04b60007097153","64352a2d0c04b6000709714e"
chillbayrestaurantandbar,"654329ebd18317000799639e","654329ebd18317000799639c"
flowgarden,"63a4365a7d77a900077d9774","63a4365a7d77a900077d976d"
siestahorchata,"661f82fe95c9770007d27622","661f82fe95c9770007d2761f"
kabukiramen,"66f4fd8ac41ee90007f3657d","66f4fd8ac41ee90007f3657a"
legasiserumpunenamplt,"5d8b831614ddfc399a529a02","5d8b831614ddfc399a529a01"
merahmerahkorea,"64eed86e48baa20007327ea4","64eed86e48baa20007327ea2"
thebowlscompany,"66b316448e2c7f0007db43af","66b316438e2c7f0007db43ac"
bakenbrew,"5ffeb95eb5bcf6000656b059","5ffeb95eb5bcf6000656b058"
astana,"5ea2767bbb2b2959ef6033cd","5ea2767bbb2b2959ef6033cc"
thai-mango,"64f682c4337a080007bffeaf","64f60b081c3c1a00085bec0d"
jbee,"656fdc24ecce370007ee40f5","65645dd00413e0000715c56f"
proartenterprise,"585b3bc48886695739fee87b","585b3bc48886695739fee87a"
cutsnchillbarbershop,"66c8889fb2640900072af1a6","66fcf14f095ff500079ef0f9"
anakkampungkopitiam,"642ed481f5ae100008943bb8","642ed481f5ae100008943bb6"
starwaz,"6306f32e3976ac0007daa25f","62fbc65257fe27000851b589"
kedaibukubanggol,"5f9d3316e784840006b1a4a1","600cf1ff74794a0006686161"
zerooclock,"64356b5377b68000074e2695","64356b5377b68000074e2693"
showpow740,"64255e42fc14320007491b83","64255e42fc14320007491b80"
lrboulangerie,"5f22d1d7802d9700065d9a84","5f22d1d7802d9700065d9a83"
wheyking,"667a8f94d6f2440007b8a230","667a8ddf1b6377000740292c"
pembekalbiskutrayamalaysia,"63e5efd473db0400088ad867","631e8a91073c3d00072197db"
basilicorestaurant,"5e4aaf6ef7cab1064715055e","5e4aaf6ef7cab1064715055d"
arafamajunasikandar,"66f631d80aa849000751cb6b","65c6f2136d02fe0007d84872"
rrguamusang,"61e980f48b77da00069a38bc","61e9822504bc050006ff0d90"
komocafe,"664c893903b087000793671b","664c87fb694e630007d649bf"
platform19,"6540b40d2aff4900073646be","6540b40d2aff4900073646bc"
basicwinestore,"63a261cc4a4e9b0007d6e813","63a261cc4a4e9b0007d6e811"
lacasacafe,"64f542eeead7f9000766d9b8","635f482ce8624e00070c192a"
organicogourmetinc,"6513bb850e9ee6000734fa76","6513bb183c677c000791fe4a"
vioracafe,"640a0f7e131ef6000710aa69","640a0f7e131ef6000710aa67"
kafelatiff,"667285dd14c5f70007159276","667285dd14c5f70007159274"
w1dining,"66bef451bfa4c40007005977","66bef39a1842670007acf9ed"
justberrys,"6687c96aebd9af0007b06ed2","6687c95aa6957e0007fb9bca"
restaurant591,"63905c25c296220007204899","63905c25c296220007204897"
tasteofmedan,"6448a0e2642ef000070460f8","6448a0e2642ef000070460f6"
kedaibukubanggol,"602168f6438f830006deef76","6020ace2db9b5e000730b263"
senisattisorrumasai,"6332616f8f77110008a56e21","6332616f8f77110008a56e1f"
backalley,"66a20cd1c6ff330007d23431","66a20cd1c6ff330007d2342f"
panpopseatery,"663c68003032550007e62bbe","663c68003032550007e62bbb"
waipoyinxiang,"660e445b4ed2ba0008c15e0b","660e445b4ed2ba0008c15e09"
chatramuebrunei,"5db7dc76bf74e52d1e79328c","5db7dc9a8843327430701b13"
texasbbqbarn,"646c6b937e219700077fa237","646c6ac30f91cc000755492f"
houseofgrill,"6699e976b0a94500073b86c6","6695e6e8c100180007664541"
kioskwesternwarungdusun,"66d8cecb5cf33400068a2c84","66d8cecb5cf33400068a2c82"
"1299","656d781f0b371b0007a43339","655f2c7d7ce23d000752d438"
richdjohn,"5d7f27a81e974b30628d483f","5d7f2cf31e974b30628d72ad"
tmusj10,"62f9f9fd35b9aa0007ee634a","62f7b309b4e4ef0008333a37"
signaturebeefnoodles,"5c3d8763c655b612e1bb1037","5c36f2e63499ee751b94f4df"
goodbluemen,"5968a2ea15bed7202bd32260","5968a2ea15bed7202bd3225f"
spottedpigcafe-legazpi,"65b37b834ac979000829bec9","65b37b834ac979000829bec7"
kopibing,"657a67830356fd00071ce533","6571ac4723b1cc0008a073f1"
wheyking,"6246971bb6820800084b8a4f","6246807baa4e600007dff50d"
hungrydon,"6391e1d603b7e500080a41a2","6391e1d603b7e500080a41a0"
thefishingcafe,"658159d3631ca00007b0548c","658159d3631ca00007b0548a"
villa94,"5afaad4995658324c606962c","5afaad4995658324c606962b"
littletreegrocery,"6565e6354f78bb0007966ff6","6565e6354f78bb0007966ff4"
casablancatanay,"6683b56bcfe6a9000741089f","6683b56bcfe6a9000741089b"
mhrburger,"5d89e8271736d215cd852820","5d832eece8dc106c918936c0"
jnpkc,"5dd353a941ae4f39d895ee81","5dd353a941ae4f39d895ee80"
herr,"660bbf7cdef11a0007af75e9","660bbf7cdef11a0007af75e7"
infinahealthcorporation,"6454cc514efa09000727d1ae","6454cc514efa09000727d1ac"
brunchbureau,"65110364bae3c600074c9aad","65110364bae3c600074c9aab"
chilldaycafe,"63fc3bcc1df3b300091b95eb","63fc3bcc1df3b300091b95e9"
mimidaifukumy,"6401733397cde900072f2d8e","6401733397cde900072f2d8c"
leqielli,"65dd9eacd37b0a000717d667","65dd9eacd37b0a000717d665"
nadhibarresort,"65d860aaa20ab20007da64ac","65d860aaa20ab20007da64aa"
thekoreaterrace,"667a285b1c6f370007d7fa0b","667a285b1c6f370007d7fa09"
heiheng,"65f909469832ce000785f211","65f909469832ce000785f20f"
bokkoreanfriedchicken,"60963ac30346620006032615","64c1fbefe7bded00089fc19f"
tomyamikanfours,"62e1585c172dee00082521ec","62e1585c172dee00082521eb"
senyashabushabu,"645b351b96c1cc0008c2e78d","645b351b96c1cc0008c2e78b"
hifibrewcoffeeshopco,"667547342f92bc00076eacb1","667547342f92bc00076eacaf"
klasiksyok,"6284659b003af70007b161a7","6549dbb58a0ff800069d6d11"
anapatinhouse,"64644bf9ba0a85ed2047bb7b","645c413e8f0de20008a333eb"
dapoattisa,"64c083440b365d00077158bf","64c083440b365d00077158bd"
badmancafe,"635279d98069360008ca6bc1","635279d98069360008ca6bbf"
salaiberasap,"665e89844865bb0006913469","665e89844865bb0006913467"
nurhakimfoodcourt,"633e5fb371766b000a7c504d","633e5fb371766b000a7c504a"
oliviadeli,"6250269adee75e0008746afb","628b9900c2de33000ab57d96"
dewadesign,"63c1313d61f31b00078af238","63c1313d61f31b00078af236"
senisattisorrusetialam,"62957a9cf6b5000007ac6a79","62957a9cf6b5000007ac6a78"
xileyogurt,"62947f509e9b51000890d549","62947f509e9b51000890d548"
congkakcurve,"63170a529d02660007c08c99","631709972ea0dc0007852a0e"
southbankcafelounge,"5ce655af5d05b92532da9e96","5ce655af5d05b92532da9e95"
mahoganiroasterycoffee,"5ec772a453efd44f7327dcbb","5ec772a453efd44f7327dcba"
lockedupbarrestaurant,"63dcb8a25dfe7b00065f126b","63dcb8a25dfe7b00065f1269"
thai-mango,"64f682f7722d1d0007114021","64f6030d1c3c1a00085b8de2"
luodashu,"663b77a3919a8257ee199a04","6684f631a8fc2d000789a54b"
restorancangkirwaleed,"64daca95ec45a50008951ce7","64daca95ec45a50008951ce5"
taobar,"6571b297f9294f000607fa31","6571b296f9294f000607f9e4"
ailoafcafe,"63c615f5d582390007c41006","63c615f5d582390007c41004"
palmtreeabbey,"651636f094defb000747f0fd","651636f094defb000747f0fb"
corblimeygroup,"65854da9fc1b77000755cd46","65854da9fc1b77000755cd44"
halfandhalfcafe,"668bb85eb77b40000744e5a0","668bb85eb77b40000744e59e"
imikaempiresdnbhd,"64b1485aebf35f000824d85d","64a7d07a447b350007c3f530"
imikaempiresdnbhd,"6515a63999c6be0007a5d32e","65081a863f2b0d000939725b"
missmarble,"663492bb8d42e100068ea84d","663492bb8d42e100068ea849"
popseatery,"5e65eed40b9f1a1c0db8a295","5e65eed40b9f1a1c0db8a293"
house89steakmansion,"63c79f4c66565d000748db43","63c79f4c66565d000748db39"
parvusmagnumfoodcorporation,"5b027ba2d5b9075c90251170","5b027ba2d5b9075c90251176"
chatramuebrunei,"65083f08e0b8c90007b67f9d","65083709d452d0000715a406"
ramenkumo,"5d148671c97cb67d477d2a3f","5d148671c97cb67d477d2a3e"
malaqatbarkatrotijohn,"5c8a2b9705f51462da76bafe","5eaf9d38953e4f3d92904a88"
mediumcuratedcoffee,"66a9b38acd95d20007dec329","66a9b38acd95d20007dec327"
wakspeyekempire,"604ef7f76690fd0006fbf058","604ef7f76690fd0006fbf057"
hoshiki,"651b61030887a3000739fca7","651b61030887a3000739fca5"
xitangdessert,"6674f5fcc640fc00072f5043","6674f5fcc640fc00072f5041"
nomadkopifi,"662873218cead30006276a01","662873218cead300062769ff"
universalconvenience,"66210031ad9af100073f0528","661f0a1bf3601e00076c6c69"
huangsoybar,"64632477e1298a000702784e","646323dcb87edc0007075da6"
amigoskitchen,"64911d423d6b9d0007918ac9","64911d423d6b9d0007918ac7"
vistacafe,"64c77be6cff052000724177c","64c77be6cff052000724177a"
thebreadbar,"61a64406074df4000614166c","61a64406074df4000614166b"
grumpyjoepampanga,"62db5a0e61258900085b6382","62db5a0e61258900085b6381"
sukhothaicuisine,"64ba516559aa5500073bd452","64ba516559aa5500073bd450"
kaarasaaram,"639a7e326a33410007cf0871","639a7e326a33410007cf086f"
skylinesportsandsocial,"6620cad04f3bea0007cb77e9","6620cad04f3bea0007cb77e7"
sendairanenmokkori,"64424ea1cfbe2800081b20b1","64424ea1cfbe2800081b20ae"
kafejimba,"656c571d082ffe00073b81b4","656c571d082ffe00073b81b2"
moltenchocolatecafe,"64102f6a34fefc00077390ef","60a370796c96cf0006be80f0"
izakaya,"654833de74d1fc0007de4be3","642a5da269f32b00061c042c"
izzaiyayummyenterprise,"66581f59e1c4180007ab6392","66581f59e1c4180007ab6390"
silverskin,"66ac86d5402b420007ade311","66ac8559cc2e340007b7ee1f"
avocadowear3,"646ddbcd440a2c0007ff0331","646738e69dd8300007d8f6a6"
saterono,"5abb4456165ab43f144962d7","5abb4456165ab43f144962d6"
terracecoffeepark,"627c658098bfba0007cfae02","627c658098bfba0007cfae01"
"9yardscafebistro","64c72075791d6f0008c23d46","64c72075791d6f0008c23d42"
imikaempiresdnbhd,"6310699fb2748900092f12fe","631069887989ef0007e27420"
animalwellness,"644884c43adb7000077d252a","643507aacde4af00071765de"
moshioptic,"66702c8a9ea6710008ec3b99","664361a4eb22d1000701e1f9"
amzaramart,"5f3cb6056b1f7900061ad82f","5f3cb6056b1f7900061ad82b"
nomidessert,"65b8c11a100b1200074ca6ce","65b8c11a100b1200074ca6cb"
brewandknead,"66d6b866cd6e800007c0d8a9","66d6b866cd6e800007c0d8a3"
shinestudio,"63da163c36478000074133a9","63da163c36478000074133a7"
frcopper,"5f9fcec3e006d10006db21b6","653f1d10ae467a00072cacbc"
reubenskl,"64d5fc7087acb60007d3418e","64d1ff64d872f90007a0520f"
hafizigadjet,"5d9747d6635776636497693e","5d9747d6635776636497693d"
sims,"64df3b4f888cad0007365776","64df3b4f888cad0007365774"
lapislapis,"639c14c5243c520007d97dce","639c14c5243c520007d97dcc"
eddiecoffeehouse,"5852c40a4b67270125c0b287","5852c40a4b67270125c0b286"
thegardenvape,"64fd8e407a928b0007f11b75","64abe1bc4178510008870028"
warungputeraputeri,"655db81a9569290007749c1c","655db81a9569290007749c1a"
bundlepreloved,"5a72bd1854ce4d7b747cb8e9","5a72bd1854ce4d7b747cb8e8"
big30pizza,"64d1af6a24ed330007f47dc2","64d1af6a24ed330007f47dbf"
palingmuocafe,"5ff7c4d22e52c50006751f88","5ff7c4d22e52c50006751f87"
oneouncecafe,"66ba361224fe32000615e7a6","66ba361224fe32000615e7a4"
katsushokudo,"639954e3e2a03300079bed67","639954e3e2a03300079bed58"
nookcafe,"616d326b26bd8e000682de84","616d3100c0045500073795ee"
ohmylux,"665edd7b1be30100079417d4","665edd7b1be30100079417d2"
dimdouduck,"62826d75faf9490007719a34","62659a841f5e05000801b3c4"
foodiesstudiomarketcafe,"63aec819edcae10008cdd1ee","63aec819edcae10008cdd176"
yongsambou,"665fd7ce58453b00073a3820","665fd7ce58453b00073a381e"
restoransidah,"66c83603d5f1c6000847fe00","66c83603d5f1c6000847fdfd"
atinacafecorp,"65b31520d0541100088da551","65b31520d0541100088da54e"
